s22a,s22m,s32a,s32m,s12a,s12m,s23a,s23m,s33a,s33m,s13a,s13m,s21a,s21m,s31a,s31m,s11a,s11m,wavelengths,freqs
-22.51417132299232,0.110180894920654,-23.460390405852337,0.09450402282756233,-13.263343433206538,0.6426152178333153,-23.460390406065084,0.09450402275219036,-22.514171323345348,0.11018089496601076,-13.263343433599205,0.6426152178755274,-13.265756052932414,0.6441017350277667,-13.265756052993948,0.6441017349984719,-5.773620594035967,0.049106234818315435,1.579591836734694,0.6330749354005167
-22.999933797126527,0.10347245883420945,-23.971276616298343,0.09505571145431795,-13.54105108102486,0.6426647184226362,-23.971276616483973,0.09505571138011508,-22.99993379762177,0.10347245888387178,-13.541051081414894,0.642664718463989,-13.54390072579551,0.6437806906560568,-13.543900725856313,0.6437806906279867,-5.916265753937102,0.0520864960544166,1.5816326530612246,0.632258064516129
-23.516728434085728,0.0959731715211823,-24.484778425172703,0.09528015553689544,-13.817789676685914,0.6428949249749321,-24.48477842533686,0.09528015546428191,-23.516728434720957,0.0959731715793565,-13.817789677074417,0.6428949250156791,-13.820732538182286,0.6435570574148621,-13.820732538243604,0.6435570573874163,-6.078477842640349,0.055781354923853686,1.5836734693877552,0.6314432989690721
-24.067098057381596,0.08944313896549216,-24.999004691592752,0.09500615447890029,-14.093648292389863,0.6433180471230325,-24.999004691741142,0.09500615440819613,-24.067098058114826,0.08944313903641643,-14.093648292778028,0.6433180471629515,-14.096337525963989,0.6435674293104743,-14.096337526026545,0.6435674292827589,-6.258828353643725,0.05986922646206943,1.5857142857142859,0.6306306306306306
-24.64056104300701,0.0856263663791934,-25.511373075367512,0.0941776513558304,-14.368688676186569,0.6439543799929758,-25.51137307550478,0.09417765128718045,-24.640561043747994,0.08562636646514322,-14.368688676581675,0.6439543800319985,-14.370876897939334,0.643934073905488,-14.370876898003164,0.6439340738764509,-6.45392470756851,0.06395918103054814,1.5877551020408165,0.6298200514138816
-25.21171867480799,0.08543833750844575,-26.01916950248402,0.09287355687752834,-14.642994417834494,0.644840894553906,-26.01916950261287,0.09287355681086579,-25.211718675459366,0.08543833760788569,-14.642994418223639,0.6448408945900029,-14.64459282677444,0.6447421804793578,-14.64459282683881,0.6447421804480052,-6.658875176392219,0.06762239445910409,1.5897959183673471,0.6290115532734274
-25.753064479128692,0.08849102256100683,-26.520161998720738,0.09129297519739094,-14.916708080452391,0.646005415667495,-26.52016199884144,0.09129297513244637,-25.753064479647605,0.0884910226692111,-14.916708080847812,0.6460054157010304,-14.917785345392332,0.6460088450022275,-14.91778534545584,0.6460088449678612,-6.867736414874056,0.07045680829364367,1.5918367346938775,0.6282051282051282
-26.251256923655006,0.09349124552539496,-27.013170214433398,0.08970901272289479,-15.190015107026213,0.6474272542349876,-27.013170214543635,0.08970901265924978,-26.251256924059028,0.09349124563691566,-15.190015107413766,0.647427254264496,-15.190752530422229,0.6476617313894357,-15.190752530483111,0.6476617313518431,-7.0740006155372885,0.07217157160961067,1.5938775510204082,0.6274007682458387
-26.709173743152526,0.098992300238108,-27.498446585856,0.08840306790809585,-15.463078161540398,0.6490187128941036,-27.498446585951253,0.08840306784527464,-26.709173743482648,0.09899230034845746,-15.463078162089051,0.6490187129322549,-15.463713277088155,0.6495450532019238,-15.463713277144716,0.6495450531614425,-7.27117127535888,0.07266075117363718,1.5959183673469388,0.6265984654731458
-27.138179316373787,0.1037879846772128,-27.977698021342853,0.08759753299769583,-15.735968241381272,0.6506460105303079,-27.97769802141734,0.0875975329352764,-27.138179316667927,0.10378798478320708,-15.735968241762063,0.6506460105534191,-15.736748850760844,0.6514562504148924,-15.736748850811852,0.6514562503723116,-7.453413274296944,0.0720326896910418,1.5979591836734695,0.6257982120051085
-27.551520218371643,0.1069461759801289,-28.453656179607663,0.08740632762467951,-16.008641979777153,0.6521770745617717,-28.453656179655816,0.0874063275623955,-27.55152021865852,0.10694617607966359,-16.00864198015331,0.6521770745827008,-16.009791510723957,0.6531984764706901,-16.009791510768878,0.6531984764270352,-7.616189820675494,0.07057980621849351,1.6,0.625
